lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,clouds,pop,rain,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,weather_id,weather_main,weather_description,weather_icon,current,location
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1010,61,295.37,6.41,88,7.29,92,0.12,,14.24,303.91,299.54,303.91,300.2,302.18,300.41,307.73,302.91,305.58,303.59,804,Clouds,overcast clouds,04d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1010,61,295.87,5.72,58,7.35,100,0.74,3.69,14.58,304.21,298.93,304.21,300.31,302.24,298.93,308.38,303.15,306.27,299.84,500,Rain,light rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1012,61,296.16,6.34,56,8.18,61,0.51,1.77,13.91,304.36,298.78,304.56,300.24,302.16,298.78,308.71,302.8,305.71,299.64,500,Rain,light rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1010,61,295.3,6.22,89,6.88,100,0.39,2.07,14.94,303.78,299.08,303.78,300.7,301.36,299.28,307.46,303.19,304.09,299.28,500,Rain,light rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1010,62,295.14,4.33,129,5.83,74,0.58,1.14,14.97,303.28,299.74,303.28,300.83,301.65,299.86,306.65,303.94,304.82,302.11,500,Rain,light rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1011,58,294.87,5.84,109,6.65,33,0.82,3.35,15.0,303.95,299.91,303.95,300.69,301.68,300.05,307.11,303.88,305.2,302.58,500,Rain,light rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1011,64,295.4,3.32,127,4.53,90,0.92,4.36,15.0,302.91,300.04,302.91,301.05,301.6,300.04,306.31,304.15,305.03,302.56,501,Rain,moderate rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1009,65,295.8,3.65,119,4.87,41,0.65,0.65,15.0,303.1,300.14,303.1,301.28,301.88,300.29,306.92,304.65,305.64,302.9,500,Rain,light rain,10d,1711326223.1808794,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1011,59,295.62,6.62,55,8.36,96,0.43,1.16,13.93,304.62,299.51,304.62,300.4,302.32,300.74,308.75,303.24,306.06,304.78,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1012,59,295.21,6.22,54,8.1,91,0.2,0.12,13.88,304.37,298.86,304.37,300.33,302.52,298.86,308.21,303.29,306.7,299.71,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1011,58,294.98,4.29,44,6.12,100,0.89,3.19,13.69,304.28,298.5,304.51,301.11,302.19,298.5,307.77,304.42,305.78,299.36,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1010,62,295.31,4.74,96,6.27,85,0.96,4.79,14.89,303.36,299.86,303.36,300.92,301.43,299.86,306.82,303.88,304.52,302.34,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1011,61,295.16,7.03,120,8.43,63,0.59,1.89,13.28,303.61,300.03,303.61,300.03,300.38,300.41,307.11,302.45,303.2,303.15,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1011,68,295.87,2.87,153,3.26,89,0.69,1.38,14.0,302.24,299.53,302.72,300.78,301.65,299.88,305.7,303.71,304.98,302.22,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1009,65,295.68,3.22,196,3.38,48,0.52,3.67,14.0,303.04,299.54,303.04,301.11,301.68,299.54,306.8,304.56,305.2,299.54,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1008,64,295.64,3.51,136,3.64,98,0.52,3.16,14.0,303.31,299.61,303.31,300.97,301.77,300.21,307.15,304.25,305.92,302.93,500,Rain,light rain,10d,1711412730.3596413,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1012,65,296.03,7.04,47,8.14,89,0.98,1.36,13.57,303.34,299.53,304.28,300.41,302.62,299.71,307.45,303.48,307.15,299.71,500,Rain,light rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1012,68,296.1,6.47,101,6.96,85,0.88,1.76,14.85,302.73,299.09,303.03,300.85,301.85,299.09,306.76,303.73,305.23,299.99,500,Rain,light rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1011,61,295.28,6.84,99,7.54,86,0.98,2.2,14.77,303.59,300.14,303.68,301.06,301.65,300.14,307.06,304.45,304.98,303.06,500,Rain,light rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1011,66,295.87,5.98,102,6.91,97,1.0,5.13,13.48,303.01,299.71,303.19,301.04,301.91,299.76,306.95,304.4,305.02,299.76,501,Rain,moderate rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1010,63,295.53,3.86,160,4.14,74,0.61,1.33,14.53,303.51,299.89,303.51,301.24,301.98,299.89,307.35,304.85,306.05,302.4,500,Rain,light rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1009,67,296.12,2.6,15,2.62,100,1.0,9.93,15.0,302.79,299.94,302.79,301.37,300.66,299.94,306.68,304.84,303.46,302.6,501,Rain,moderate rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,70,296.18,2.82,192,2.62,100,1.0,6.24,15.0,302.13,299.91,302.13,301.34,301.35,300.21,305.83,304.78,304.5,303.02,500,Rain,light rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,66,295.84,3.47,208,2.78,26,0.62,1.32,15.0,303.05,300.3,303.05,301.71,302.03,300.35,307.03,305.44,305.62,303.13,500,Rain,light rain,10d,1711499670.917686,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1012,73,296.66,4.34,98,5.98,57,1.0,3.78,14.85,301.99,299.76,302.45,301.14,302.06,300.42,306.07,304.48,305.86,304.07,501,Rain,moderate rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1011,63,295.7,7.41,91,8.5,94,0.61,0.45,14.77,303.36,300.54,303.52,301.19,301.76,300.55,307.04,304.74,305.04,303.57,500,Rain,light rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1012,62,294.85,3.99,68,4.54,100,1.0,4.14,13.48,302.69,300.2,303.2,301.18,301.76,300.36,305.49,304.43,305.04,303.26,501,Rain,moderate rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1010,64,295.93,4.04,199,3.92,97,1.0,3.52,14.53,303.48,299.66,303.48,300.77,301.67,299.66,307.52,304.32,305.35,299.66,500,Rain,light rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1009,67,296.0,3.47,223,2.83,100,1.0,8.51,15.0,302.67,299.55,302.67,301.49,301.76,300.25,306.42,304.95,305.04,302.92,501,Rain,moderate rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,72,296.3,2.69,203,2.59,98,1.0,3.72,15.0,301.71,300.61,301.89,301.36,301.54,300.61,305.27,304.37,304.74,303.7,500,Rain,light rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,69,296.51,3.76,230,3.38,67,0.71,1.53,15.0,302.85,300.53,303.02,301.91,302.18,300.67,307.25,305.89,306.32,303.36,500,Rain,light rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1009,75,297.18,4.89,238,4.69,42,1.0,3.84,15.0,301.99,300.1,303.0,301.73,302.29,300.1,306.45,305.48,306.38,302.87,500,Rain,light rain,10d,1711585837.01753,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1011,70,296.79,5.07,98,6.4,81,0.65,1.33,13.78,302.85,299.96,303.34,300.75,301.83,301.01,307.47,304.02,305.71,305.05,500,Rain,light rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1012,64,295.91,4.56,96,5.99,99,0.81,4.41,14.93,303.48,299.65,303.75,300.79,301.59,299.82,307.52,304.11,305.33,302.33,500,Rain,light rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1011,65,295.64,3.52,83,4.41,98,0.49,2.05,12.19,302.76,299.49,303.03,300.98,301.46,299.58,306.21,304.54,304.89,299.58,500,Rain,light rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1009,70,296.56,2.38,211,2.14,96,0.94,10.42,11.53,302.46,299.75,302.46,301.01,301.26,299.98,306.57,304.47,304.75,302.6,501,Rain,moderate rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,68,296.13,3.23,235,2.97,100,0.97,3.73,8.15,302.54,300.3,302.54,300.82,301.06,300.3,306.34,303.79,304.17,303.02,500,Rain,light rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,65,296.11,3.65,235,3.19,65,0.69,1.31,9.0,303.36,299.82,303.36,301.11,301.58,300.18,307.49,304.42,304.99,302.58,500,Rain,light rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1009,71,296.99,3.75,255,3.94,64,0.9,13.21,9.0,302.59,299.59,302.59,300.36,300.93,299.59,307.07,303.58,304.43,299.59,501,Rain,moderate rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712293200,1712271797,1712315468,1712260260,1712304780,0.86,1009,70,296.75,3.13,44,3.66,97,0.98,9.6,9.0,302.52,299.39,302.52,300.38,301.2,299.65,306.7,303.63,305.22,299.65,500,Rain,light rain,10d,1711672401.899141,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1012,63,295.69,4.27,81,5.84,98,0.98,4.61,13.69,303.57,300.2,303.64,300.71,301.87,301.16,307.48,303.68,305.62,305.12,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1011,62,295.6,3.49,205,4.14,58,0.99,3.5,14.98,303.83,299.44,303.83,300.56,301.53,299.44,307.8,303.82,305.2,299.44,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1010,67,296.28,2.36,119,2.75,99,0.97,5.94,14.1,302.93,299.61,302.93,301.08,301.5,299.61,306.99,304.35,305.13,299.61,501,Rain,moderate rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,66,296.09,3.06,158,3.21,95,0.97,4.42,13.32,303.0,300.41,303.0,301.34,301.82,300.65,306.93,304.78,305.69,303.55,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1008,65,296.12,2.98,200,2.6,47,0.67,3.78,14.09,303.52,300.2,303.52,301.19,301.88,300.52,307.85,305.04,306.0,303.39,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1009,68,296.71,3.14,237,2.96,32,0.93,8.86,15.0,303.04,299.78,303.34,300.67,301.84,300.0,307.46,304.21,306.46,302.65,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712293200,1712271797,1712315468,1712260260,1712304780,0.86,1008,68,296.68,2.96,60,3.18,91,0.81,7.03,15.0,302.99,299.51,302.99,300.57,301.58,299.78,307.34,303.5,305.48,299.78,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712379600,1712358177,1712401852,1712349780,1712394360,0.9,1007,57,294.81,3.46,33,4.28,96,0.39,0.56,15.0,304.28,299.27,304.28,300.79,301.85,299.3,307.53,304.11,305.75,299.3,500,Rain,light rain,10d,1711758443.817098,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1012,64,296.0,3.17,24,4.03,49,0.78,5.08,14.3,303.58,299.93,303.58,300.58,301.5,300.98,307.74,303.87,305.13,304.54,501,Rain,moderate rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1010,65,296.02,3.32,105,4.02,100,0.66,4.31,11.98,303.18,299.31,303.18,300.91,301.74,299.31,307.1,304.52,305.68,299.31,500,Rain,light rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,65,296.2,3.74,195,3.63,95,0.74,3.05,13.54,303.51,299.36,303.51,301.34,302.48,299.36,307.82,305.24,306.61,299.36,500,Rain,light rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,64,296.11,3.41,81,3.63,33,1.0,3.68,14.08,303.63,300.22,303.63,300.97,301.61,300.23,307.85,304.52,305.55,303.27,500,Rain,light rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1009,68,296.9,2.6,34,3.04,48,0.94,13.87,14.51,303.19,299.63,303.19,300.52,301.4,299.65,307.81,303.85,305.55,299.65,501,Rain,moderate rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712293200,1712271797,1712315468,1712260260,1712304780,0.86,1008,69,296.64,2.68,343,2.99,94,0.64,4.16,15.0,302.88,299.3,302.88,300.6,301.33,299.63,307.32,303.68,305.22,299.63,500,Rain,light rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712379600,1712358177,1712401852,1712349780,1712394360,0.9,1008,63,295.89,3.54,36,4.43,75,0.3,1.58,15.0,303.92,299.26,303.92,300.36,301.59,299.4,308.25,302.75,304.85,299.4,500,Rain,light rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712466000,1712444558,1712488238,1712439300,1712483880,0.94,1009,63,295.63,3.24,23,3.69,58,0.85,2.03,15.0,303.5,299.23,303.5,300.58,301.49,299.4,307.33,303.29,304.64,299.4,500,Rain,light rain,10d,1711845224.256122,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711947600,1711926278,1711969931,1711900800,1711945260,0.72,1010,66,296.26,3.65,88,4.51,100,0.54,1.04,13.25,303.16,299.96,303.16,301.04,302.1,300.57,307.28,304.54,306.14,304.33,500,Rain,light rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,65,296.16,3.24,93,3.66,86,0.46,1.07,14.71,303.48,299.87,303.48,301.03,302.25,299.87,307.76,304.66,306.29,302.44,500,Rain,light rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,66,296.26,2.82,67,3.09,26,0.7,1.33,14.02,303.47,299.76,303.47,301.18,302.26,299.76,307.97,304.57,306.31,299.76,500,Rain,light rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1008,67,296.78,2.47,31,2.83,75,0.9,14.63,14.55,303.47,299.47,303.47,300.74,301.67,299.74,308.22,304.51,305.86,299.74,501,Rain,moderate rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712293200,1712271797,1712315468,1712260260,1712304780,0.86,1008,68,296.86,3.29,232,3.55,89,0.75,8.05,14.41,303.28,299.58,303.28,300.74,300.85,299.89,308.02,303.87,304.11,302.48,501,Rain,moderate rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712379600,1712358177,1712401852,1712349780,1712394360,0.9,1008,63,296.04,3.43,234,4.06,92,0.41,1.84,15.0,303.86,299.24,303.86,300.59,301.66,299.45,308.11,303.89,305.16,299.45,500,Rain,light rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712466000,1712444558,1712488238,1712439300,1712483880,0.94,1008,61,295.47,3.49,26,4.19,99,0.55,3.31,15.0,303.6,299.37,303.6,300.99,301.77,299.62,307.09,303.89,304.74,299.62,500,Rain,light rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712552400,1712530938,1712574623,1712528700,1712573400,0.98,1009,63,295.45,4.47,235,5.25,100,0.56,1.99,15.0,303.26,299.63,303.26,300.58,300.96,299.84,306.83,303.4,304.23,301.63,500,Rain,light rain,10d,1711931319.4203382,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712034000,1712012658,1712056315,1711990680,1712035260,0.75,1009,65,296.41,3.41,69,4.14,65,0.72,6.89,14.36,303.77,300.29,303.77,301.19,302.23,301.7,308.41,304.89,306.64,306.86,501,Rain,moderate rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,66,296.5,3.62,51,4.66,33,1.0,8.73,14.45,303.39,299.57,303.39,300.84,302.21,299.57,307.79,304.35,306.99,299.57,501,Rain,moderate rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1009,63,296.18,3.03,14,3.34,77,0.95,14.09,14.5,303.66,299.27,303.66,300.7,301.56,299.27,307.68,304.03,305.6,299.27,501,Rain,moderate rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712293200,1712271797,1712315468,1712260260,1712304780,0.86,1008,69,296.93,2.74,256,2.86,64,0.75,4.71,13.9,303.13,299.48,303.13,300.78,301.6,299.85,307.9,304.21,305.53,302.39,500,Rain,light rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712379600,1712358177,1712401852,1712349780,1712394360,0.9,1008,65,296.1,2.97,57,3.31,90,0.33,1.25,13.98,303.48,299.22,303.6,301.26,301.93,299.49,307.76,305.05,305.94,299.49,500,Rain,light rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712466000,1712444558,1712488238,1712439300,1712483880,0.94,1008,60,295.44,3.42,50,4.14,98,0.71,4.87,14.0,303.91,299.33,303.91,300.83,301.63,299.7,307.49,303.09,304.62,299.7,500,Rain,light rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712552400,1712530938,1712574623,1712528700,1712573400,0.98,1009,65,295.11,3.27,19,4.07,100,0.15,,14.0,302.06,299.46,302.56,300.91,301.31,299.9,304.82,304.11,304.42,301.81,804,Clouds,overcast clouds,04d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712638800,1712617319,1712661009,1712618160,1712662980,0.0,1009,64,296.0,2.83,234,3.32,95,0.71,5.76,14.0,303.38,299.77,303.38,301.03,301.39,300.22,307.3,304.11,304.73,302.95,500,Rain,light rain,10d,1712017664.015831,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712120400,1712099037,1712142699,1712080620,1712125140,0.79,1009,69,297.02,4.24,63,5.45,45,0.84,11.04,14.08,303.34,300.55,303.56,301.03,302.25,301.67,308.4,304.81,307.09,306.22,501,Rain,moderate rain,10d,1712104460.665154,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712206800,1712185417,1712229083,1712170500,1712215080,0.82,1008,59,295.96,3.39,23,4.08,96,0.91,5.41,14.38,304.81,299.58,305.0,301.14,302.22,299.58,309.16,304.92,306.42,299.58,501,Rain,moderate rain,10d,1712104460.665154,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712293200,1712271797,1712315468,1712260260,1712304780,0.86,1009,66,296.4,4.02,239,3.97,92,0.93,6.58,13.26,303.44,299.1,303.44,301.1,302.28,299.1,307.91,304.26,306.56,299.1,501,Rain,moderate rain,10d,1712104460.665154,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712379600,1712358177,1712401852,1712349780,1712394360,0.9,1008,65,296.27,2.98,242,3.54,95,0.81,2.95,13.7,303.76,299.55,303.76,301.04,301.03,299.75,308.39,304.4,304.52,299.75,500,Rain,light rain,10d,1712104460.665154,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712466000,1712444558,1712488238,1712439300,1712483880,0.94,1008,62,295.67,4.18,59,5.44,87,0.61,1.65,13.8,303.92,299.6,303.92,301.22,301.99,299.88,308.0,304.51,305.36,302.3,500,Rain,light rain,10d,1712104460.665154,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712552400,1712530938,1712574623,1712528700,1712573400,0.98,1009,65,296.25,3.95,233,3.75,78,0.81,3.02,14.0,303.46,300.14,303.46,300.98,301.05,300.14,307.71,304.41,304.29,302.07,500,Rain,light rain,10d,1712104460.665154,Singapore
1.3521,103.8198,Asia/Singapore,28800,1712638800,1712617319,1712661009,1712618160,1712662980,0.0,1010,73,295.68,2.48,329,2.86,100,0.85,6.0,14.0,300.63,299.13,300.63,300.0,299.93,299.13,303.17,301.91,301.94,299.13,500,Rain,light rain,10d,1712104460.665154,Singapore
